,tSNE1,tSNE2,dataset
4996,3.4224901,-28.275639,Korea
4997,42.796253,-17.833292,Korea
4998,11.478514,53.1786,Korea
4999,51.116158,8.7012,Korea
5000,26.2535,-17.262907,Korea
5001,1.4463042,28.656298,Korea
5002,-1.2586159,-63.065285,Korea
5003,-43.69507,9.857247,Korea
5004,-7.214059,5.257793,Korea
5005,46.48922,-15.026633,Korea
5006,-25.13374,-51.11577,Korea
5007,18.361753,-17.555214,Korea
5008,-4.516606,0.39728636,Korea
5009,43.20592,6.8743196,Korea
5010,-10.729406,24.122816,Korea
5011,17.301218,-50.767193,Korea
5012,-11.263444,-19.516758,Korea
5013,10.5205765,52.44311,Korea
5014,-0.042885464,-2.0020702,Korea
5015,-28.485386,-56.98393,Korea
5016,-50.98264,-17.222668,Korea
5017,10.20934,59.349037,Korea
5018,-39.897053,51.317387,Korea
5019,14.575417,61.802704,Korea
5020,-50.99627,-22.382368,Korea
5021,-21.779984,-51.255936,Korea
5022,30.076445,-18.461216,Korea
5023,-45.034805,14.118051,Korea
5024,-44.046455,-22.546942,Korea
5025,1.8240949,3.908463,Korea
5026,-24.004112,-49.696426,Korea
5027,38.51762,-2.3832219,Korea
5028,14.7897835,22.917124,Korea
5029,-32.25993,45.2208,Korea
5030,0.61227214,-32.206337,Korea
5031,39.323444,-43.594116,Korea
5032,33.550423,10.467688,Korea
5033,27.78265,-61.857407,Korea
5034,9.360124,50.498726,Korea
5035,0.05429968,7.0124006,Korea
5036,-36.837353,-23.206997,Korea
5037,-8.062635,-55.296043,Korea
5038,26.592482,-61.658253,Korea
5039,-9.475172,12.582104,Korea
5040,31.10904,60.946507,Korea
5041,34.27599,-52.642815,Korea
5042,-17.686142,-9.677643,Korea
5043,-1.3078455,-54.063232,Korea
5044,30.999056,55.636066,Korea
5045,-34.687603,-69.56127,Korea
5046,-25.592344,-65.953995,Korea
5047,31.923992,56.980034,Korea
5048,-40.336987,-22.223188,Korea
5049,43.215504,-1.1155252,Korea
5050,-18.188057,13.607141,Korea
5051,33.470024,-42.33934,Korea
5052,-25.888062,-48.398056,Korea
5053,33.91411,-50.45775,Korea
5054,-10.623812,-20.519175,Korea
5055,37.87857,-22.523817,Korea
5056,-37.245277,32.76677,Korea
5057,-15.549953,39.01947,Korea
5058,11.183999,-64.07258,Korea
5059,23.738264,-33.596577,Korea
5060,-26.740223,-11.956704,Korea
5061,29.05675,-36.57453,Korea
5062,-5.4458575,-6.59385,Korea
5063,-36.711098,2.4183114,Korea
5064,-2.1815903,-43.019085,Korea
5065,35.582634,-51.03159,Korea
5066,38.2389,-39.687115,Korea
5067,-13.9050455,-25.343332,Korea
5068,42.192192,-17.894627,Korea
5069,-29.247911,51.634285,Korea
5070,-16.300388,2.6957843,Korea
5071,-42.560745,-20.033411,Korea
5072,-14.131436,-0.18672475,Korea
5073,54.779015,5.3079505,Korea
5074,-6.517899,-38.615345,Korea
5075,-33.726933,-53.157013,Korea
5076,1.452434,-76.15364,Korea
5077,-19.29478,-77.33854,Korea
5078,43.846985,-1.5380735,Korea
5079,-35.7185,-64.10082,Korea
5080,34.794334,-58.249077,Korea
5081,59.826275,13.94086,Korea
5082,35.968697,-52.428932,Korea
5083,-26.93541,-66.64605,Korea
5084,30.501566,-60.83786,Korea
5085,-38.9102,-30.226957,Korea
5086,30.934095,56.626675,Korea
5087,21.669802,-53.740448,Korea
5088,18.618155,-48.009476,Korea
5089,-24.487043,-24.373129,Korea
5090,31.86414,-34.091057,Korea
5091,-17.338678,-3.316105,Korea
5092,13.917718,52.13311,Korea
5093,4.071516,-19.273678,Korea
5094,6.809727,-32.33832,Korea
5095,22.966711,-16.932467,Korea
5096,-23.653847,-43.524616,Korea
5097,-28.55175,12.578677,Korea
5098,27.576706,-63.099304,Korea
5099,15.822037,74.90289,Korea
5100,20.800093,-62.147015,Korea
5101,12.154857,5.149185,Korea
5102,16.065899,-51.126987,Korea
5103,21.375767,-25.72702,Korea
5104,-3.7658408,64.90799,Korea
5105,-3.1202173,-9.602651,Korea
5106,-51.109676,-22.786827,Korea
5107,-23.80865,18.577486,Korea
5108,-16.958282,-69.47693,Korea
5109,-11.58349,24.74718,Korea
5110,-30.002102,7.0811524,Korea
5111,-6.645413,-67.312386,Korea
5112,57.885307,9.2312565,Korea
5113,19.030167,24.296593,Korea
5114,-2.742788,-8.960835,Korea
5115,-42.850677,-19.963352,Korea
5116,-30.489538,27.383503,Korea
5117,1.2746538,13.587986,Korea
5118,-25.951817,12.22169,Korea
5119,35.7768,-44.21976,Korea
5120,-41.414806,-11.338401,Korea
5121,-3.4063559,-70.41926,Korea
5122,-33.762955,-19.521313,Korea
5123,-22.643312,42.775093,Korea
5124,-4.1597495,-58.35727,Korea
5125,-43.961266,2.5787258,Korea
5126,-3.0251591,27.05252,Korea
5127,26.717344,-22.294931,Korea
5128,4.1112432,26.733986,Korea
5129,-17.64811,-33.208927,Korea
5130,42.22957,-38.708717,Korea
5131,-20.627731,-20.927374,Korea
5132,-9.216171,-19.66246,Korea
5133,-0.4391318,27.296875,Korea
5134,-30.012741,-56.928005,Korea
5135,-11.691843,47.108032,Korea
5136,-0.4213433,19.235722,Korea
5137,15.396128,-24.24019,Korea
5138,36.394314,-59.99762,Korea
5139,1.9006599,3.322847,Korea
5140,6.892624,-38.084583,Korea
5141,56.47839,8.785483,Korea
5142,1.335325,-19.656322,Korea
5143,-35.15112,-29.691496,Korea
5144,17.926413,-28.320564,Korea
5145,3.2577648,-35.60221,Korea
5146,-13.815721,-51.47885,Korea
5147,-27.647938,10.041475,Korea
5148,-1.196269,-17.528997,Korea
5149,-35.457302,6.217015,Korea
5150,42.71906,-12.00796,Korea
5151,34.72054,-50.763424,Korea
5152,10.466502,8.532013,Korea
5153,-37.97809,-22.036472,Korea
5154,43.607018,11.54436,Korea
5155,-41.557014,9.849655,Korea
5156,-33.840633,7.9981766,Korea
5157,-2.119907,31.488062,Korea
5158,-9.178388,-11.677141,Korea
5159,55.77757,10.766655,Korea
5160,6.5955334,-0.011373286,Korea
5161,-3.6630776,-4.8641243,Korea
5162,-1.1631786,30.372564,Korea
5163,6.4742155,9.797378,Korea
5164,-9.139338,-25.04447,Korea
5165,-38.160736,2.4671085,Korea
5166,-10.272188,-49.367863,Korea
5167,13.667965,-31.35901,Korea
5168,-41.088413,-11.723121,Korea
5169,10.780403,47.9548,Korea
5170,0.99649334,65.36006,Korea
5171,4.174691,13.4210205,Korea
5172,33.075554,50.543797,Korea
5173,-4.0752544,40.411934,Korea
5174,18.68761,-18.291927,Korea
5175,-11.57315,25.245695,Korea
5176,53.483215,10.202496,Korea
5177,-27.133776,-23.567747,Korea
5178,10.401018,52.698235,Korea
5179,37.666885,-39.166687,Korea
5180,46.906044,-1.1505781,Korea
5181,-0.50686306,-53.86043,Korea
5182,-27.988161,23.147297,Korea
5183,-12.05809,-64.60423,Korea
5184,-22.496477,-18.65614,Korea
5185,17.152683,-9.555689,Korea
5186,-4.272442,46.234097,Korea
5187,39.789223,-43.004814,Korea
5188,-9.056597,-10.68193,Korea
5189,9.70054,15.6424055,Korea
5190,-10.851287,-20.063034,Korea
5191,17.731207,-62.026558,Korea
5192,-3.941441,-35.110916,Korea
5193,-31.650263,-11.971713,Korea
5194,-15.306873,0.99054605,Korea
5195,44.294724,49.897743,Korea
5196,31.905275,-45.694405,Korea
5197,9.009533,57.20024,Korea
5198,-42.045834,-22.862436,Korea
5199,50.241287,14.446348,Korea
5200,-9.001274,12.406556,Korea
5201,26.475336,-20.767565,Korea
5202,10.819154,69.04011,Korea
5203,-10.045825,-21.287989,Korea
5204,17.400274,-18.0464,Korea
5205,66.61254,14.079403,Korea
5206,24.657932,-13.708381,Korea
5207,41.408367,61.984497,Korea
5208,1.133808,-54.153133,Korea
5209,30.064358,-35.42167,Korea
5210,29.544928,-46.72698,Korea
5211,-5.1466565,-37.5156,Korea
5212,-38.631847,-15.986363,Korea
5213,12.779329,-61.710316,Korea
5214,-41.80453,41.687435,Korea
5215,-50.29282,-22.663795,Korea
5216,42.930077,-23.457062,Korea
5217,24.696455,25.098717,Korea
5218,-33.643517,27.33155,Korea
5219,21.081327,-18.25347,Korea
5220,18.725351,-5.3857555,Korea
5221,33.01555,5.3515124,Korea
5222,6.2795615,-17.409483,Korea
5223,-41.879448,8.702881,Korea
5224,30.433657,-46.891743,Korea
5225,36.34775,-12.041846,Korea
5226,33.58861,4.7581697,Korea
5227,19.415504,-22.842157,Korea
5228,17.020222,-2.1243434,Korea
5229,1.8639082,-46.288914,Korea
5230,30.34972,-20.076313,Korea
5231,54.671543,12.065722,Korea
5232,-29.746357,-57.66763,Korea
5233,-2.1851456,73.43358,Korea
5234,4.153612,-56.0822,Korea
5235,62.399635,14.6773615,Korea
5236,26.678162,-24.049854,Korea
